PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME,TEAM_NAME_CURRENT,TEAM_CITY,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,DRAFT_YEAR,DRAFT_NUMBER,IMAGE_NAME,SEASON_ID,DATA_TYPE,Team_ID
1642399,00,0.0,2,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,Jesse Edwards,Timberwolves,Minnesota,Center,7-0,236,Netherlands,2000-03-18T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642399.png,2024-25,Carreer,
1641724,00,0.0,78,0,767.0,108,292,0.369863013698,62,211,0.293838862559,18,27,0.666666666666,21,56,77,50,15,13,39,72,296,Jett Howard,Magic,Orlando,Guard,6-6,215,USA,2003-09-14T00:00:00,2023,11,https://cdn.nba.com/headshots/nba/latest/1040x760/1641724.png,2024-25,Carreer,
1628975,00,0.0,412,49,6279.0,781,1980,0.394444444444,472,1245,0.379116465863,111,139,0.798561151079,124,563,687,651,242,99,240,508,2145,Jevon Carter,Bulls,Chicago,Guard,6-1,200,USA,1995-09-14T00:00:00,2018,32,https://cdn.nba.com/headshots/nba/latest/1040x760/1628975.png,2024-25,Carreer,
202710,00,0.0,869,764,28789.0,5147,10909,0.471812265102,684,2084,0.328214971209,4920,5833,0.843476770101,1441,3206,4647,3772,1400,379,1399,1196,15898,Jimmy Butler III,Warriors,Golden State,Forward,6-7,230,USA,1989-09-14T00:00:00,2011,30,https://cdn.nba.com/headshots/nba/latest/1040x760/202710.png,2024-25,Carreer,
1629111,00,0.0,221,11,2830.0,466,899,0.518353726362,71,239,0.297071129707,192,251,0.764940239043,326,401,727,215,59,87,142,302,1195,Jock Landale,Rockets,Houston,Center,6-11,255,Australia,1995-10-25T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1629111.png,2024-25,Carreer,
204060,00,0.0,723,314,17483.0,2018,4514,0.447053610988,1227,3001,0.408863712095,459,593,0.774030354131,222,1973,2195,2589,622,101,1058,1273,5722,Joe Ingles,Timberwolves,Minnesota,Forward-Guard,6-8,220,Australia,1987-10-02T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/204060.png,2024-25,Carreer,
203954,00,0.0,452,452,14407.0,4117,8212,0.501339503166,532,1568,0.339285714285,3757,4538,0.827897752313,1008,3979,4987,1658,411,738,1547,1369,12523,Joel Embiid,76ers,Philadelphia,Center-Forward,7-0,280,Cameroon,1994-03-16T00:00:00,2014,3,https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png,2024-25,Carreer,
1628381,00,0.0,472,410,13738.0,2936,5380,0.545724907063,492,1356,0.362831858407,1189,1502,0.791611185086,1045,2760,3805,697,288,478,724,1436,7553,John Collins,Jazz,Utah,Forward-Center,6-9,226,USA,1997-09-23T00:00:00,2017,19,https://cdn.nba.com/headshots/nba/latest/1040x760/1628381.png,2024-25,Carreer,
1629723,00,0.0,307,57,5273.0,495,1056,0.46875,199,551,0.3611615245,109,150,0.726666666666,313,909,1222,430,240,124,153,357,1298,John Konchar,Grizzlies,Memphis,Guard,6-5,210,USA,1996-03-22T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1629723.png,2024-25,Carreer,
1631098,00,0.0,112,11,1277.0,160,403,0.397022332506,38,139,0.273381294964,37,66,0.560606060606,38,137,175,71,43,24,37,123,395,Johnny Davis,,,Guard,6-4,195,USA,2002-02-27T00:00:00,2022,10,https://cdn.nba.com/headshots/nba/latest/1040x760/1631098.png,2024-25,Carreer,
1642277,00,0.0,50,0,379.0,35,92,0.380434782608,15,50,0.3,18,22,0.818181818181,23,48,71,19,18,11,12,41,103,Johnny Furphy,Pacers,Indiana,Guard,6-9,200,Australia,2004-12-08T00:00:00,2024,35,https://cdn.nba.com/headshots/nba/latest/1040x760/1642277.png,2024-25,Carreer,
1630548,00,0.0,102,23,1873.0,290,689,0.420899854862,165,454,0.363436123348,57,71,0.802816901408,57,202,259,99,47,13,52,168,802,Johnny Juzang,Jazz,Utah,Guard,6-5,226,USA,2001-03-17T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630548.png,2024-25,Carreer,
1628371,00,0.0,276,109,5640.0,775,1751,0.442604226156,221,684,0.323099415204,326,435,0.749425287356,381,978,1359,222,263,360,215,433,2097,Jonathan Isaac,Magic,Orlando,Forward,6-10,230,USA,1997-10-03T00:00:00,2017,6,https://cdn.nba.com/headshots/nba/latest/1040x760/1628371.png,2024-25,Carreer,
1630228,00,0.0,258,84,5672.0,1211,2387,0.507331378299,203,611,0.332242225859,600,862,0.696055684454,272,765,1037,456,165,110,362,562,3225,Jonathan Kuminga,Warriors,Golden State,Forward,6-7,225,DRC,2002-10-06T00:00:00,2021,7,https://cdn.nba.com/headshots/nba/latest/1040x760/1630228.png,2024-25,Carreer,
1642367,00,0.0,63,18,1285.0,156,356,0.438202247191,17,70,0.242857142857,60,82,0.731707317073,109,202,311,146,55,34,70,136,389,Jonathan Mogbo,Raptors,Toronto,Forward,6-9,225,USA,2001-10-29T00:00:00,2024,31,https://cdn.nba.com/headshots/nba/latest/1040x760/1642367.png,2024-25,Carreer,
203903,00,0.0,753,231,20823.0,4491,10294,0.436273557412,1402,4169,0.336291676661,1645,1984,0.829133064516,647,1876,2523,2211,614,116,1416,1266,12029,Jordan Clarkson,Jazz,Utah,Guard,6-3,194,USA,1992-06-07T00:00:00,2014,46,https://cdn.nba.com/headshots/nba/latest/1040x760/203903.png,2024-25,Carreer,
1630692,00,0.0,150,24,2709.0,362,882,0.410430839002,106,328,0.323170731707,106,139,0.762589928057,183,388,571,365,136,55,139,215,936,Jordan Goodwin,Lakers,Los Angeles,Guard,6-5,215,USA,1998-10-23T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png,2024-25,Carreer,
1641722,00,0.0,123,19,2481.0,381,1012,0.376482213438,219,630,0.347619047619,147,178,0.825842696629,54,252,306,136,49,30,98,123,1128,Jordan Hawkins,Pelicans,New Orleans,Guard,6-5,190,USA,2002-04-29T00:00:00,2023,14,https://cdn.nba.com/headshots/nba/latest/1040x760/1641722.png,2024-25,Carreer,
1629162,00,0.0,288,7,4049.0,437,982,0.445010183299,174,466,0.373390557939,124,167,0.742514970059,89,326,415,807,225,32,188,206,1172,Jordan McLaughlin,Spurs,San Antonio,Guard,6-0,185,USA,1996-04-09T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1629162.png,2024-25,Carreer,
1641757,00,0.0,45,0,448.0,63,143,0.440559440559,9,40,0.225,30,37,0.81081081081,26,37,63,34,17,5,27,28,165,Jordan Miller,Clippers,LA,Guard,6-5,194,USA,2000-01-23T00:00:00,2023,48,https://cdn.nba.com/headshots/nba/latest/1040x760/1641757.png,2024-25,Carreer,
1629673,00,0.0,412,249,11349.0,2343,5555,0.421782178217,1015,2944,0.344769021739,1241,1412,0.878895184135,153,957,1110,1552,356,115,956,1045,6942,Jordan Poole,Wizards,Washington,Guard,6-4,194,USA,1999-06-19T00:00:00,2019,28,https://cdn.nba.com/headshots/nba/latest/1040x760/1629673.png,2024-25,Carreer,
1630631,00,0.0,227,34,4538.0,678,1649,0.411158277744,304,873,0.348224513172,196,259,0.756756756756,105,400,505,714,271,46,247,378,1856,Jose Alvarado,Pelicans,New Orleans,Guard,6-0,179,USA,1998-04-12T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630631.png,2024-25,Carreer,
1630528,00,0.0,152,4,2189.0,388,860,0.451162790697,79,289,0.273356401384,132,179,0.737430167597,72,194,266,231,103,31,180,158,987,Josh Christopher,Heat,Miami,Guard,6-4,215,USA,2001-12-08T00:00:00,2021,24,https://cdn.nba.com/headshots/nba/latest/1040x760/1630528.png,2024-25,Carreer,
1630581,00,0.0,280,279,8195.0,1593,3433,0.464025633556,319,968,0.329545454545,437,572,0.763986013986,484,1616,2100,1703,243,140,752,464,3942,Josh Giddey,Bulls,Chicago,Guard,6-8,216,Australia,2002-10-10T00:00:00,2021,6,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png,2024-25,Carreer,
1630182,00,0.0,291,129,6415.0,736,1526,0.482306684141,269,707,0.380480905233,200,291,0.687285223367,231,546,777,448,224,46,263,578,1941,Josh Green,Hornets,Charlotte,Guard,6-5,200,Australia,2000-11-16T00:00:00,2020,18,https://cdn.nba.com/headshots/nba/latest/1040x760/1630182.png,2024-25,Carreer,
1628404,00,0.0,530,289,16128.0,2002,4253,0.470726545967,652,1905,0.342257217847,817,1085,0.752995391705,684,3022,3706,1688,555,175,736,1242,5473,Josh Hart,Knicks,New York,Guard,6-4,215,USA,1995-03-06T00:00:00,2017,30,https://cdn.nba.com/headshots/nba/latest/1040x760/1628404.png,2024-25,Carreer,
1631169,00,0.0,93,0,463.0,79,162,0.487654320987,20,59,0.338983050847,37,41,0.90243902439,21,68,89,31,24,23,16,54,215,Josh Minott,Timberwolves,Minnesota,Forward,6-8,205,USA,2002-11-25T00:00:00,2022,45,https://cdn.nba.com/headshots/nba/latest/1040x760/1631169.png,2024-25,Carreer,
1629006,00,0.0,416,167,7952.0,852,2096,0.406488549618,271,907,0.298787210584,666,891,0.747474747474,448,782,1230,480,388,175,346,710,2641,Josh Okogie,Hornets,Charlotte,Guard,6-4,213,Nigeria,1998-09-01T00:00:00,2018,20,https://cdn.nba.com/headshots/nba/latest/1040x760/1629006.png,2024-25,Carreer,
1626196,00,0.0,554,322,15814.0,2327,5433,0.428308485183,873,2405,0.362993762993,854,1009,0.846382556987,378,1307,1685,1463,566,297,732,1230,6381,Josh Richardson,,,Guard,6-5,200,USA,1993-09-15T00:00:00,2015,40,https://cdn.nba.com/headshots/nba/latest/1040x760/1626196.png,2024-25,Carreer,
201950,00,0.0,1037,956,34158.0,6434,13928,0.461947156806,1574,4259,0.369570321671,1980,2513,0.787902904894,998,3342,4340,6440,1473,535,2673,2196,16422,Jrue Holiday,Celtics,Boston,Guard,6-4,205,USA,1990-06-12T00:00:00,2009,17,https://cdn.nba.com/headshots/nba/latest/1040x760/201950.png,2024-25,Carreer,
1630577,00,0.0,173,91,3720.0,499,1197,0.416875522138,312,839,0.371871275327,174,203,0.857142857142,119,465,584,224,115,82,142,217,1484,Julian Champagnie,Spurs,San Antonio,Forward,6-7,217,USA,2001-06-29T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630577.png,2024-25,Carreer,
1641763,00,0.0,119,5,1445.0,160,364,0.43956043956,62,191,0.324607329842,73,95,0.768421052631,79,126,205,52,45,27,37,148,455,Julian Phillips,Bulls,Chicago,Forward,6-8,198,USA,2003-11-05T00:00:00,2023,35,https://cdn.nba.com/headshots/nba/latest/1040x760/1641763.png,2024-25,Carreer,
1631124,00,0.0,115,4,1928.0,292,708,0.412429378531,135,407,0.331695331695,96,121,0.793388429752,22,181,203,130,56,23,80,205,815,Julian Strawther,Nuggets,Denver,Guard,6-6,205,USA,2002-04-18T00:00:00,2023,29,https://cdn.nba.com/headshots/nba/latest/1040x760/1631124.png,2024-25,Carreer,
203944,00,0.0,710,630,22738.0,4896,10384,0.471494607087,850,2543,0.334250884781,2875,3816,0.753406708595,1409,5083,6492,2710,486,284,1994,2152,13517,Julius Randle,Timberwolves,Minnesota,Forward-Center,6-9,250,USA,1994-11-29T00:00:00,2014,7,https://cdn.nba.com/headshots/nba/latest/1040x760/203944.png,2024-25,Carreer,
1630551,00,0.0,118,32,1890.0,278,571,0.486865148861,98,271,0.361623616236,71,97,0.731958762886,171,313,484,94,84,52,72,158,725,Justin Champagnie,Wizards,Washington,Guard-Forward,6-6,206,USA,2001-06-29T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630551.png,2024-25,Carreer,
1642348,00,0.0,44,26,1154.0,172,378,0.455026455026,69,190,0.363157894736,32,46,0.695652173913,46,102,148,69,45,16,49,98,445,Justin Edwards,76ers,Philadelphia,Forward,6-7,203,USA,2003-12-16T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642348.png,2024-25,Carreer,
1631303,00,0.0,57,1,570.0,37,118,0.313559322033,17,71,0.239436619718,5,12,0.416666666666,38,43,81,32,17,16,18,56,96,Justin Minaya,Trail Blazers,Portland,Forward,6-5,205,USA,1999-03-26T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631303.png,2024-25,Carreer,
203994,00,0.0,590,490,14347.0,2739,5462,0.501464664957,129,452,0.285398230088,1384,2076,0.666666666666,1475,3744,5219,1468,536,647,1261,1856,6991,Jusuf Nurkić,Hornets,Charlotte,Center,7-0,290,Bosnia and Herzegovina,1994-08-23T00:00:00,2014,16,https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png,2024-25,Carreer,
1630231,00,0.0,309,77,6674.0,1059,1943,0.545033453422,186,566,0.328621908127,348,517,0.673114119922,350,897,1247,371,144,145,245,550,2652,KJ Martin,Jazz,Utah,Forward,6-6,215,USA,2001-01-06T00:00:00,2020,52,https://cdn.nba.com/headshots/nba/latest/1040x760/1630231.png,2024-25,Carreer,
1630539,00,0.0,107,6,1080.0,163,243,0.670781893004,6,26,0.230769230769,45,66,0.681818181818,80,179,259,44,33,55,55,123,377,Kai Jones,Mavericks,Dallas,Center-Forward,6-11,221,Bahamas,2001-01-19T00:00:00,2021,19,https://cdn.nba.com/headshots/nba/latest/1040x760/1630539.png,2024-25,Carreer,
1626157,00,0.0,645,645,21970.0,5460,10424,0.523791250959,1117,2790,0.400358422939,2843,3395,0.837407952871,1802,5334,7136,2037,523,771,1745,2197,14880,Karl-Anthony Towns,Knicks,New York,Center-Forward,7-0,248,USA,1995-11-15T00:00:00,2015,1,https://cdn.nba.com/headshots/nba/latest/1040x760/1626157.png,2024-25,Carreer,
1631255,00,0.0,42,7,790.0,135,235,0.574468085106,21,66,0.318181818181,34,44,0.772727272727,64,145,209,46,22,41,43,106,325,Karlo Matković,Pelicans,New Orleans,Forward-Center,6-10,231,Bosnia and Herzegovina,2001-03-30T00:00:00,2022,52,https://cdn.nba.com/headshots/nba/latest/1040x760/1631255.png,2024-25,Carreer,
202695,00,0.0,733,704,23282.0,5352,10736,0.498509687034,1187,3027,0.392137429798,2842,3306,0.859649122807,872,3790,4662,2236,1255,471,1212,1225,14733,Kawhi Leonard,Clippers,LA,Forward,6-7,225,USA,1991-06-29T00:00:00,2011,15,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png,2024-25,Carreer,
1631099,00,0.0,233,231,7580.0,1161,2577,0.450523864959,543,1461,0.371663244353,225,277,0.812274368231,341,957,1298,336,201,170,184,553,3090,Keegan Murray,Kings,Sacramento,Forward,6-8,225,USA,2000-08-19T00:00:00,2022,4,https://cdn.nba.com/headshots/nba/latest/1040x760/1631099.png,2024-25,Carreer,
1631232,00,0.0,14,6,331.0,53,109,0.48623853211,14,43,0.325581395348,22,30,0.733333333333,12,46,58,13,10,10,12,30,142,Keion Brooks Jr.,Pelicans,New Orleans,Forward,6-7,210,USA,2000-08-07T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631232.png,2024-25,Carreer,
1629640,00,0.0,370,232,10599.0,2127,4550,0.467472527472,580,1650,0.351515151515,927,1216,0.762335526315,446,1546,1992,797,258,93,494,707,5761,Keldon Johnson,Spurs,San Antonio,Forward-Guard,6-5,220,USA,1999-10-11T00:00:00,2019,29,https://cdn.nba.com/headshots/nba/latest/1040x760/1629640.png,2024-25,Carreer,
203482,00,0.0,800,283,18000.0,2912,5997,0.485576121394,920,2481,0.37081821846,1395,1752,0.796232876712,975,3149,4124,1975,632,370,1286,2280,8139,Kelly Olynyk,Pelicans,New Orleans,Forward-Center,6-11,240,Canada,1991-04-19T00:00:00,2013,13,https://cdn.nba.com/headshots/nba/latest/1040x760/203482.png,2024-25,Carreer,
1626162,00,0.0,655,311,17743.0,3158,7205,0.438306731436,982,3025,0.324628099173,1398,1862,0.750805585392,700,2332,3032,747,686,326,728,1727,8696,Kelly Oubre Jr.,76ers,Philadelphia,Forward-Guard,6-8,203,USA,1995-12-09T00:00:00,2015,15,https://cdn.nba.com/headshots/nba/latest/1040x760/1626162.png,2024-25,Carreer,
1629026,00,0.0,391,78,7776.0,1004,2134,0.470477975632,342,937,0.36499466382,140,255,0.549019607843,488,1121,1609,695,297,100,283,730,2490,Kenrich Williams,Thunder,Oklahoma City,Guard-Forward,6-6,210,USA,1994-12-02T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1629026.png,2024-25,Carreer,
203484,00,0.0,912,770,27034.0,3627,8479,0.427762707866,1533,4182,0.366571018651,1385,1685,0.821958456973,522,2186,2708,1652,1057,265,923,1686,10172,Kentavious Caldwell-Pope,Magic,Orlando,Guard,6-5,204,USA,1993-02-18T00:00:00,2013,8,https://cdn.nba.com/headshots/nba/latest/1040x760/203484.png,2024-25,Carreer,
1631165,00,0.0,153,49,2997.0,341,712,0.478932584269,215,501,0.429141716566,103,128,0.8046875,96,248,344,211,177,93,109,298,1000,Keon Ellis,Kings,Sacramento,Guard,6-4,175,USA,2000-01-08T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631165.png,2024-25,Carreer,
1630553,00,0.0,161,68,3099.0,474,1250,0.3792,192,592,0.324324324324,186,243,0.765432098765,101,328,429,313,132,49,210,326,1326,Keon Johnson,Nets,Brooklyn,Guard,6-5,185,USA,2002-03-10T00:00:00,2021,21,https://cdn.nba.com/headshots/nba/latest/1040x760/1630553.png,2024-25,Carreer,
1642352,00,0.0,16,0,98.0,18,26,0.692307692307,3,7,0.428571428571,4,9,0.444444444444,6,22,28,4,5,4,4,11,43,Keshad Johnson,Heat,Miami,Forward,6-7,225,USA,2001-06-23T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642352.png,2024-25,Carreer,
1630556,00,0.0,178,45,2256.0,247,577,0.428076256499,107,297,0.360269360269,44,56,0.785714285714,98,292,390,111,72,54,75,213,645,Kessler Edwards,Mavericks,Dallas,Forward,6-7,203,USA,2000-08-09T00:00:00,2021,44,https://cdn.nba.com/headshots/nba/latest/1040x760/1630556.png,2024-25,Carreer,
201142,00,0.0,1123,1120,41235.0,10542,20999,0.5020239059,2191,5620,0.389857651245,7296,8271,0.882118244468,740,7088,7828,4908,1174,1273,3554,2137,30571,Kevin Durant,Suns,Phoenix,Forward,6-11,240,USA,1988-09-29T00:00:00,2007,2,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,2024-25,Carreer,
1628989,00,0.0,482,381,13567.0,2113,4788,0.441311612364,1023,2726,0.375275128393,352,463,0.760259179265,275,1363,1638,1414,444,166,583,1081,5601,Kevin Huerter,Bulls,Chicago,Guard-Forward,6-7,198,USA,1998-08-27T00:00:00,2018,19,https://cdn.nba.com/headshots/nba/latest/1040x760/1628989.png,2024-25,Carreer,
1628995,00,0.0,320,77,5606.0,825,2097,0.393419170243,340,1001,0.33966033966,332,459,0.72331154684,172,721,893,233,121,83,259,488,2322,Kevin Knox II,Warriors,Golden State,Forward,6-8,215,USA,1999-08-11T00:00:00,2018,9,https://cdn.nba.com/headshots/nba/latest/1040x760/1628995.png,2024-25,Carreer,
201567,00,0.0,952,693,27504.0,5074,11584,0.438017955801,1674,4542,0.36856010568,3599,4346,0.828117809479,2216,7281,9497,2172,577,368,1679,1841,15421,Kevin Love,Heat,Miami,Forward-Center,6-8,251,USA,1988-09-07T00:00:00,2008,5,https://cdn.nba.com/headshots/nba/latest/1040x760/201567.png,2024-25,Carreer,
1641755,00,0.0,4,0,29.0,2,7,0.285714285714,0,1,0.0,2,2,1.0,0,8,8,2,1,1,0,6,6,Kevin McCullar Jr.,Knicks,New York,Guard,6-6,210,USA,2001-03-15T00:00:00,2024,56,https://cdn.nba.com/headshots/nba/latest/1040x760/1641755.png,2024-25,Carreer,
1629645,00,0.0,271,150,7410.0,1361,3132,0.434546615581,454,1294,0.350850077279,603,821,0.734470158343,203,917,1120,1243,297,74,700,627,3779,Kevin Porter Jr.,Bucks,Milwaukee,Guard-Forward,6-4,203,USA,2000-05-04T00:00:00,2019,30,https://cdn.nba.com/headshots/nba/latest/1040x760/1629645.png,2024-25,Carreer,
1626172,00,0.0,599,262,10308.0,1258,2189,0.574691640018,12,65,0.184615384615,449,738,0.60840108401,1280,2111,3391,956,304,322,350,1302,2977,Kevon Looney,Warriors,Golden State,Forward,6-9,222,USA,1996-02-06T00:00:00,2015,30,https://cdn.nba.com/headshots/nba/latest/1040x760/1626172.png,2024-25,Carreer,
1641718,00,0.0,142,79,4131.0,678,1734,0.391003460207,321,947,0.338965153115,422,508,0.830708661417,41,423,464,709,82,16,371,202,2099,Keyonte George,Jazz,Utah,Guard,6-4,185,USA,2003-11-08T00:00:00,2023,16,https://cdn.nba.com/headshots/nba/latest/1040x760/1641718.png,2024-25,Carreer,
203114,00,0.0,776,671,23824.0,4688,10187,0.460194365367,1409,3644,0.386663007683,2116,2409,0.878372768783,482,3218,3700,3066,903,151,1616,1950,12901,Khris Middleton,Wizards,Washington,Forward,6-7,222,USA,1991-08-12T00:00:00,2012,39,https://cdn.nba.com/headshots/nba/latest/1040x760/203114.png,2024-25,Carreer,
1630165,00,0.0,216,150,5640.0,689,1801,0.382565241532,174,620,0.28064516129,206,265,0.777358490566,86,551,637,1121,249,97,427,547,1758,Killian Hayes,,,Guard,6-5,195,France,2001-07-27T00:00:00,2020,7,https://cdn.nba.com/headshots/nba/latest/1040x760/1630165.png,2024-25,Carreer,
202691,00,0.0,865,814,27806.0,6155,13657,0.450684630592,2697,6562,0.411002743066,1529,1778,0.859955005624,406,2635,3041,1988,726,443,1424,1705,16536,Klay Thompson,Mavericks,Dallas,Guard,6-5,220,USA,1990-02-08T00:00:00,2011,11,https://cdn.nba.com/headshots/nba/latest/1040x760/202691.png,2024-25,Carreer,
1641738,00,0.0,84,0,666.0,70,162,0.432098765432,20,74,0.27027027027,6,9,0.666666666666,39,88,127,49,19,10,21,72,166,Kobe Brown,Clippers,LA,Forward,6-7,250,USA,2000-01-01T00:00:00,2023,30,https://cdn.nba.com/headshots/nba/latest/1040x760/1641738.png,2024-25,Carreer,
1641723,00,0.0,27,0,319.0,52,139,0.374100719424,13,59,0.22033898305,17,26,0.653846153846,11,43,54,44,10,7,18,29,134,Kobe Bufkin,Hawks,Atlanta,Guard,6-4,195,USA,2003-09-21T00:00:00,2023,15,https://cdn.nba.com/headshots/nba/latest/1040x760/1641723.png,2024-25,Carreer,
1627739,00,0.0,407,222,9497.0,1271,2907,0.437220502235,261,799,0.326658322903,313,425,0.736470588235,211,1144,1355,1617,597,171,634,1114,3116,Kris Dunn,Clippers,LA,Guard,6-3,205,USA,1994-03-18T00:00:00,2016,5,https://cdn.nba.com/headshots/nba/latest/1040x760/1627739.png,2024-25,Carreer,
1631200,00,0.0,131,35,2388.0,262,645,0.406201550387,76,303,0.250825082508,63,113,0.557522123893,161,245,406,148,88,38,98,158,663,Kris Murray,Trail Blazers,Portland,Forward,6-8,216,USA,2000-08-19T00:00:00,2023,23,https://cdn.nba.com/headshots/nba/latest/1040x760/1631200.png,2024-25,Carreer,
204001,00,0.0,501,500,15404.0,3453,7486,0.461261020571,950,2597,0.365806700038,1983,2391,0.829360100376,868,3020,3888,913,365,909,835,1495,9839,Kristaps Porziņģis,Celtics,Boston,Forward-Center,7-2,240,Latvia,1995-08-02T00:00:00,2015,4,https://cdn.nba.com/headshots/nba/latest/1040x760/204001.png,2024-25,Carreer,
203937,00,0.0,714,308,15324.0,1910,3996,0.477977977977,291,857,0.339556592765,765,1069,0.715622076707,553,2514,3067,1978,699,441,714,1108,4876,Kyle Anderson,Heat,Miami,Forward-Guard,6-9,230,USA,1993-09-20T00:00:00,2014,30,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png,2024-25,Carreer,
1642271,00,0.0,72,27,1521.0,260,518,0.50193050193,77,220,0.35,93,143,0.650349650349,112,328,440,140,48,22,102,171,690,Kyle Filipowski,Jazz,Utah,Center,6-11,250,USA,2003-11-07T00:00:00,2024,32,https://cdn.nba.com/headshots/nba/latest/1040x760/1642271.png,2024-25,Carreer,
1628398,00,0.0,541,408,16855.0,3503,7790,0.449679075738,1045,3127,0.334186120882,1159,1608,0.720771144278,549,2864,3413,1446,304,281,1174,1122,9210,Kyle Kuzma,Bucks,Milwaukee,Forward,6-9,221,USA,1995-07-24T00:00:00,2017,27,https://cdn.nba.com/headshots/nba/latest/1040x760/1628398.png,2024-25,Carreer,
200768,00,0.0,1173,898,36682.0,5250,12400,0.423387096774,2205,5997,0.36768384192,3651,4478,0.81531933899,892,4069,4961,7099,1499,351,2628,3161,16356,Kyle Lowry,76ers,Philadelphia,Guard,6-0,196,USA,1986-03-25T00:00:00,2006,24,https://cdn.nba.com/headshots/nba/latest/1040x760/200768.png,2024-25,Carreer,
1630283,00,0.0,11,2,125.0,14,22,0.636363636363,0,0,0.0,6,10,0.6,12,27,39,5,1,3,4,15,34,Kylor Kelley,,,Center,7-0,230,USA,1997-08-26T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630283.png,2024-25,Carreer,
202681,00,0.0,779,779,26878.0,6787,14313,0.474184307971,1876,4763,0.393869410035,2983,3360,0.887797619047,638,2535,3173,4365,1022,337,1942,1770,18433,Kyrie Irving,Mavericks,Dallas,Guard,6-2,195,Australia,1992-03-23T00:00:00,2011,1,https://cdn.nba.com/headshots/nba/latest/1040x760/202681.png,2024-25,Carreer,
1642273,00,0.0,68,38,1802.0,203,546,0.371794871794,114,354,0.322033898305,70,93,0.752688172043,49,236,285,169,68,50,97,201,590,Kyshawn George,Wizards,Washington,Forward,6-8,200,Switzerland,2003-12-12T00:00:00,2024,24,https://cdn.nba.com/headshots/nba/latest/1040x760/1642273.png,2024-25,Carreer,
1630163,00,0.0,231,211,7374.0,1716,4073,0.421311072919,705,1934,0.364529472595,722,863,0.836616454229,289,1090,1379,1710,340,76,769,727,4859,LaMelo Ball,Hornets,Charlotte,Guard,6-7,180,USA,2001-08-22T00:00:00,2020,3,https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png,2024-25,Carreer,
1630205,00,0.0,220,42,3348.0,484,1046,0.462715105162,74,258,0.286821705426,180,248,0.725806451612,159,473,632,138,103,75,125,298,1222,Lamar Stevens,Grizzlies,Memphis,Forward,6-7,230,USA,1997-07-09T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630205.png,2024-25,Carreer,
1626204,00,0.0,546,137,12587.0,1727,3204,0.539013732833,241,682,0.353372434017,509,731,0.696306429548,1005,2336,3341,1017,621,268,504,1152,4204,Larry Nance Jr.,Hawks,Atlanta,Forward-Center,6-8,245,USA,1993-01-01T00:00:00,2015,27,https://cdn.nba.com/headshots/nba/latest/1040x760/1626204.png,2024-25,Carreer,
1628374,00,0.0,450,424,13956.0,2824,6207,0.454970194941,1142,3075,0.371382113821,1410,1626,0.867158671586,631,2570,3201,657,314,222,625,842,8200,Lauri Markkanen,Jazz,Utah,Forward-Center,7-0,240,Finland,1997-05-22T00:00:00,2017,7,https://cdn.nba.com/headshots/nba/latest/1040x760/1628374.png,2024-25,Carreer,
